id,shop_id,author,text,rating,date,source,created_at
50,18,"Hoàng Anh
5 bài đánh giá · 1 ảnh






9 tháng trước
Trải nghiệm thực sự tồi tệ. Dân đn đây mới mua 2 sợi dây bạc 1 triệu 300 mà đc 3 ngày về đen thui. Trong khi cam kết này kia ko đen, nếu đen rửa xà phòng sẽ trắng. Tui ngâm rửa xà phòng nguyên ngày vẫn đen thui. Lên trả lại hỏi thì kêu bán lại trả lui 400k, tui chửi to tiếng làm căng thì trả lại thêm 300k. Bộ mấy người dễ ăn tiền của người khác quá. Lừa đảo thái độ mất dạy lồi lõm. Tui mua ở tiệm khác sợi như vậy ko hề bị đen. Ai mà đến đây mua thì nên cẩn thận kẻo tiền mất rước thêm cục tức. Nếu đánh giá 1 sao tui cũng ko cho

Thích

Chia sẻ","Trải nghiệm thực sự tồi tệ. Dân đn đây mới mua 2 sợi dây bạc 1 triệu 300 mà đc 3 ngày về đen thui. Trong khi cam kết này kia ko đen, nếu đen rửa xà phòng sẽ trắng. Tui ngâm rửa xà phòng nguyên ngày vẫn đen thui. Lên trả lại hỏi thì kêu bán lại trả lui 400k, tui chửi to tiếng làm căng thì trả lại thêm 300k. Bộ mấy người dễ ăn tiền của người khác quá. Lừa đảo thái độ mất dạy lồi lõm. Tui mua ở tiệm khác sợi như vậy ko hề bị đen. Ai mà đến đây mua thì nên cẩn thận kẻo tiền mất rước thêm cục tức. Nếu đánh giá 1 sao tui cũng ko cho",1.0,9 tháng trước,google_maps,2026-03-14 08:34:33
51,18,"Hoàng Anh
5 bài đánh giá · 1 ảnh






9 tháng trước
Trải nghiệm thực sự tồi tệ. Dân đn đây mới mua 2 sợi dây bạc 1 triệu 300 mà đc 3 ngày về đen thui. Trong khi cam kết này kia ko đen, nếu đen rửa xà phòng sẽ trắng. Tui ngâm rửa xà phòng nguyên ngày vẫn đen thui. Lên trả lại hỏi thì kêu bán lại trả lui 400k, tui chửi to tiếng làm căng thì trả lại thêm 300k. Bộ mấy người dễ ăn tiền của người khác quá. Lừa đảo thái độ mất dạy lồi lõm. Tui mua ở tiệm khác sợi như vậy ko hề bị đen. Ai mà đến đây mua thì nên cẩn thận kẻo tiền mất rước thêm cục tức. Nếu đánh giá 1 sao tui cũng ko cho

Thích

Chia sẻ","Trải nghiệm thực sự tồi tệ. Dân đn đây mới mua 2 sợi dây bạc 1 triệu 300 mà đc 3 ngày về đen thui. Trong khi cam kết này kia ko đen, nếu đen rửa xà phòng sẽ trắng. Tui ngâm rửa xà phòng nguyên ngày vẫn đen thui. Lên trả lại hỏi thì kêu bán lại trả lui 400k, tui chửi to tiếng làm căng thì trả lại thêm 300k. Bộ mấy người dễ ăn tiền của người khác quá. Lừa đảo thái độ mất dạy lồi lõm. Tui mua ở tiệm khác sợi như vậy ko hề bị đen. Ai mà đến đây mua thì nên cẩn thận kẻo tiền mất rước thêm cục tức. Nếu đánh giá 1 sao tui cũng ko cho",1.0,9 tháng trước,google_maps,2026-03-14 08:34:33
52,18,"Phuong Nguyễn Thị my
2 bài đánh giá · 1 ảnh






5 tháng trước
good. Mẫu mã đẹp. Nhân viên tư vấn nhiệt tình

Thích

Chia sẻ",good. Mẫu mã đẹp. Nhân viên tư vấn nhiệt tình,5.0,5 tháng trước,google_maps,2026-03-14 08:34:33
53,18,"Phuong Nguyễn Thị my
2 bài đánh giá · 1 ảnh






5 tháng trước
good. Mẫu mã đẹp. Nhân viên tư vấn nhiệt tình

Thích

Chia sẻ",good. Mẫu mã đẹp. Nhân viên tư vấn nhiệt tình,5.0,5 tháng trước,google_maps,2026-03-14 08:34:33
54,18,"Bùi Đạt
2 bài đánh giá






9 tháng trước
Nhẫn nam mẫu mã đẹp. Nhân viên tư vấn nhiệt tình!Great!

Thích

Chia sẻ",Nhẫn nam mẫu mã đẹp. Nhân viên tư vấn nhiệt tình!Great!,5.0,9 tháng trước,google_maps,2026-03-14 08:34:33
55,19,"Võ Thị Nhạn KINH DOANH
3 bài đánh giá · 8 ảnh






7 tháng trước
Vì cặp vé Legend Fest mà vô Huy Thanh. Nhưng trải nghiệm siêu OK, nhiều mẫu mã, hoa cả mắt. Mẫu mã bắt trend, trẻ trung. Nhân viên 2 bạn đều nhiệt tình và tinh tế, không theo khách hàng liên tục nhưng khi khách hàng cần xem là đã có mặt liền, tư vấn siêu tâm lý.
Giá các mặt hàng thì khá phải chăng. Muốn mặt hàng giá tốt có giá tốt. Muốn mặt hàng sang, có mặt hàng sang.

Thích

Chia sẻ","Vì cặp vé Legend Fest mà vô Huy Thanh. Nhưng trải nghiệm siêu OK, nhiều mẫu mã, hoa cả mắt. Mẫu mã bắt trend, trẻ trung. Nhân viên 2 bạn đều nhiệt tình và tinh tế, không theo khách hàng liên tục nhưng khi khách hàng cần xem là đã có mặt liền, tư vấn siêu tâm lý.
Giá các mặt hàng thì khá phải chăng. Muốn mặt hàng giá tốt có giá tốt. Muốn mặt hàng sang, có mặt hàng sang.",5.0,7 tháng trước,google_maps,2026-03-14 08:34:37
56,19,"Võ Thị Nhạn KINH DOANH
3 bài đánh giá · 8 ảnh






7 tháng trước
Vì cặp vé Legend Fest mà vô Huy Thanh. Nhưng trải nghiệm siêu OK, nhiều mẫu mã, hoa cả mắt. Mẫu mã bắt trend, trẻ trung. Nhân viên 2 bạn đều nhiệt tình và tinh tế, không theo khách hàng liên tục nhưng khi khách hàng cần xem là đã có mặt liền, tư vấn siêu tâm lý.
Giá các mặt hàng thì khá phải chăng. Muốn mặt hàng giá tốt có giá tốt. Muốn mặt hàng sang, có mặt hàng sang.

Thích

Chia sẻ","Vì cặp vé Legend Fest mà vô Huy Thanh. Nhưng trải nghiệm siêu OK, nhiều mẫu mã, hoa cả mắt. Mẫu mã bắt trend, trẻ trung. Nhân viên 2 bạn đều nhiệt tình và tinh tế, không theo khách hàng liên tục nhưng khi khách hàng cần xem là đã có mặt liền, tư vấn siêu tâm lý.
Giá các mặt hàng thì khá phải chăng. Muốn mặt hàng giá tốt có giá tốt. Muốn mặt hàng sang, có mặt hàng sang.",5.0,7 tháng trước,google_maps,2026-03-14 08:34:37
57,19,"Uyên Hồ
2 bài đánh giá · 3 ảnh






5 tháng trước
Mình rất hài lòng với dịch vụ bên Huy Thanh! Nhân viên tư vấn tận tình, dễ thương và hỗ trợ nhanh chóng. Sản phẩm đẹp, đúng mẫu, đóng gói cẩn thận. Cảm ơn cửa hàng và đội ngũ Huy Thanh vì trải nghiệm mua sắm tuyệt vời!
0:18

Thích

Chia sẻ","Mình rất hài lòng với dịch vụ bên Huy Thanh! Nhân viên tư vấn tận tình, dễ thương và hỗ trợ nhanh chóng. Sản phẩm đẹp, đúng mẫu, đóng gói cẩn thận. Cảm ơn cửa hàng và đội ngũ Huy Thanh vì trải nghiệm mua sắm tuyệt vời!",5.0,5 tháng trước,google_maps,2026-03-14 08:34:37
58,19,"Uyên Hồ
2 bài đánh giá · 3 ảnh






5 tháng trước
Mình rất hài lòng với dịch vụ bên Huy Thanh! Nhân viên tư vấn tận tình, dễ thương và hỗ trợ nhanh chóng. Sản phẩm đẹp, đúng mẫu, đóng gói cẩn thận. Cảm ơn cửa hàng và đội ngũ Huy Thanh vì trải nghiệm mua sắm tuyệt vời!
0:18

Thích

Chia sẻ","Mình rất hài lòng với dịch vụ bên Huy Thanh! Nhân viên tư vấn tận tình, dễ thương và hỗ trợ nhanh chóng. Sản phẩm đẹp, đúng mẫu, đóng gói cẩn thận. Cảm ơn cửa hàng và đội ngũ Huy Thanh vì trải nghiệm mua sắm tuyệt vời!",5.0,5 tháng trước,google_maps,2026-03-14 08:34:37
59,19,"Tường Vi
2 bài đánh giá · 6 ảnh






một tháng trước
sản phẩm đẹp đa dạng mẫu mã.nhân viên cskh tận tình thân thiện

Thích

Chia sẻ",sản phẩm đẹp đa dạng mẫu mã.nhân viên cskh tận tình thân thiện,5.0,một tháng trước,google_maps,2026-03-14 08:34:37
60,20,"Thanh Quach
11 bài đánh giá · 1 ảnh






một năm trước
Tiệm vàng này ko thật thà, mình rất lấy làm tiếc và các bạn nên cẩn thận ko nên mua bán giao dịch ở đây. Mình có mua 1 tượng phật cẩm thạch. Thông tin trên nhãn hàng là: vàng 70% và 7.5 phân vàng. chị chủ khăng khăng đây là vàng 18k, và tính tiền thì cũng tính trên giá 18k. Khi mình về nhà đem đi giám định thì đây chỉ là vàng 16k với hàm lượng vàng là 66.93% và chỉ có 7.1 phân vàng. Còn mặt cẩm thạch thì lại là mặt giả. Tiền thì mình ko lấy lại được nên chỉ viết review cho người khác tránh xa những chỗ buôn bán thất đức như vậy, và sẽ ko bị gạt như mình.

Thích

Chia sẻ","Tiệm vàng này ko thật thà, mình rất lấy làm tiếc và các bạn nên cẩn thận ko nên mua bán giao dịch ở đây. Mình có mua 1 tượng phật cẩm thạch. Thông tin trên nhãn hàng là: vàng 70% và 7.5 phân vàng. chị chủ khăng khăng đây là vàng 18k, và tính tiền thì cũng tính trên giá 18k. Khi mình về nhà đem đi giám định thì đây chỉ là vàng 16k với hàm lượng vàng là 66.93% và chỉ có 7.1 phân vàng. Còn mặt cẩm thạch thì lại là mặt giả. Tiền thì mình ko lấy lại được nên chỉ viết review cho người khác tránh xa những chỗ buôn bán thất đức như vậy, và sẽ ko bị gạt như mình.",1.0,một năm trước,google_maps,2026-03-14 08:34:42
61,20,"Thanh Quach
11 bài đánh giá · 1 ảnh






một năm trước
Tiệm vàng này ko thật thà, mình rất lấy làm tiếc và các bạn nên cẩn thận ko nên mua bán giao dịch ở đây. Mình có mua 1 tượng phật cẩm thạch. Thông tin trên nhãn hàng là: vàng 70% và 7.5 phân vàng. chị chủ khăng khăng đây là vàng 18k, và tính tiền thì cũng tính trên giá 18k. Khi mình về nhà đem đi giám định thì đây chỉ là vàng 16k với hàm lượng vàng là 66.93% và chỉ có 7.1 phân vàng. Còn mặt cẩm thạch thì lại là mặt giả. Tiền thì mình ko lấy lại được nên chỉ viết review cho người khác tránh xa những chỗ buôn bán thất đức như vậy, và sẽ ko bị gạt như mình.

Thích

Chia sẻ","Tiệm vàng này ko thật thà, mình rất lấy làm tiếc và các bạn nên cẩn thận ko nên mua bán giao dịch ở đây. Mình có mua 1 tượng phật cẩm thạch. Thông tin trên nhãn hàng là: vàng 70% và 7.5 phân vàng. chị chủ khăng khăng đây là vàng 18k, và tính tiền thì cũng tính trên giá 18k. Khi mình về nhà đem đi giám định thì đây chỉ là vàng 16k với hàm lượng vàng là 66.93% và chỉ có 7.1 phân vàng. Còn mặt cẩm thạch thì lại là mặt giả. Tiền thì mình ko lấy lại được nên chỉ viết review cho người khác tránh xa những chỗ buôn bán thất đức như vậy, và sẽ ko bị gạt như mình.",1.0,một năm trước,google_maps,2026-03-14 08:34:42
62,20,"Alex Bird
Local Guide · 101 bài đánh giá · 189 ảnh






2 tháng trước
Một năm trước, vào năm 2025, tôi đã mua một sợi dây chuyền vàng 40g và khá hài lòng với nó, mọi thứ đều diễn ra tốt đẹp. Nhưng khi tôi quay lại vào năm sau, người phụ nữ đó rất thô lỗ với tôi mặc dù bà ta nói rằng cửa hàng có mua vàng. Bà ta không mua một ít vàng vụn mà tôi có từ một món trang sức khác. Bà ta từ chối cân, từ chối kiểm tra. Bà ta tỏ thái độ cực kỳ khó chịu và không muốn giao dịch với tôi chút nào, mặc dù tôi đã quay lại vì hài lòng với trải nghiệm lần trước. Tôi sẽ không bao giờ quay lại đó nữa và vì vậy bây giờ tôi viết bài đánh giá này để cảnh báo những người khác… bà ta thật sự thiếu tôn trọng. Ngay cả nhân viên khác cũng nhìn bà ta với ánh mắt kỳ lạ vì bà ta từ chối mua vàng của tôi, trong khi bà ta cứ lặp đi lặp lại rằng cửa hàng có mua vàng. HAHAHA
Bản dịch của Google ・ Xem bản gốc (Tiếng Anh)

Thích

Chia sẻ","Một năm trước, vào năm 2025, tôi đã mua một sợi dây chuyền vàng 40g và khá hài lòng với nó, mọi thứ đều diễn ra tốt đẹp. Nhưng khi tôi quay lại vào năm sau, người phụ nữ đó rất thô lỗ với tôi mặc dù bà ta nói rằng cửa hàng có mua vàng. Bà ta không mua một ít vàng vụn mà tôi có từ một món trang sức khác. Bà ta từ chối cân, từ chối kiểm tra. Bà ta tỏ thái độ cực kỳ khó chịu và không muốn giao dịch với tôi chút nào, mặc dù tôi đã quay lại vì hài lòng với trải nghiệm lần trước. Tôi sẽ không bao giờ quay lại đó nữa và vì vậy bây giờ tôi viết bài đánh giá này để cảnh báo những người khác… bà ta thật sự thiếu tôn trọng. Ngay cả nhân viên khác cũng nhìn bà ta với ánh mắt kỳ lạ vì bà ta từ chối mua vàng của tôi, trong khi bà ta cứ lặp đi lặp lại rằng cửa hàng có mua vàng. HAHAHA",1.0,2 tháng trước,google_maps,2026-03-14 08:34:42
63,20,"Alex Bird
Local Guide · 101 bài đánh giá · 189 ảnh






2 tháng trước
Một năm trước, vào năm 2025, tôi đã mua một sợi dây chuyền vàng 40g và khá hài lòng với nó, mọi thứ đều diễn ra tốt đẹp. Nhưng khi tôi quay lại vào năm sau, người phụ nữ đó rất thô lỗ với tôi mặc dù bà ta nói rằng cửa hàng có mua vàng. Bà ta không mua một ít vàng vụn mà tôi có từ một món trang sức khác. Bà ta từ chối cân, từ chối kiểm tra. Bà ta tỏ thái độ cực kỳ khó chịu và không muốn giao dịch với tôi chút nào, mặc dù tôi đã quay lại vì hài lòng với trải nghiệm lần trước. Tôi sẽ không bao giờ quay lại đó nữa và vì vậy bây giờ tôi viết bài đánh giá này để cảnh báo những người khác… bà ta thật sự thiếu tôn trọng. Ngay cả nhân viên khác cũng nhìn bà ta với ánh mắt kỳ lạ vì bà ta từ chối mua vàng của tôi, trong khi bà ta cứ lặp đi lặp lại rằng cửa hàng có mua vàng. HAHAHA
Bản dịch của Google ・ Xem bản gốc (Tiếng Anh)

Thích

Chia sẻ","Một năm trước, vào năm 2025, tôi đã mua một sợi dây chuyền vàng 40g và khá hài lòng với nó, mọi thứ đều diễn ra tốt đẹp. Nhưng khi tôi quay lại vào năm sau, người phụ nữ đó rất thô lỗ với tôi mặc dù bà ta nói rằng cửa hàng có mua vàng. Bà ta không mua một ít vàng vụn mà tôi có từ một món trang sức khác. Bà ta từ chối cân, từ chối kiểm tra. Bà ta tỏ thái độ cực kỳ khó chịu và không muốn giao dịch với tôi chút nào, mặc dù tôi đã quay lại vì hài lòng với trải nghiệm lần trước. Tôi sẽ không bao giờ quay lại đó nữa và vì vậy bây giờ tôi viết bài đánh giá này để cảnh báo những người khác… bà ta thật sự thiếu tôn trọng. Ngay cả nhân viên khác cũng nhìn bà ta với ánh mắt kỳ lạ vì bà ta từ chối mua vàng của tôi, trong khi bà ta cứ lặp đi lặp lại rằng cửa hàng có mua vàng. HAHAHA",1.0,2 tháng trước,google_maps,2026-03-14 08:34:42
